code,station,state,temp_min,temp_max,do_min,do_max,ph_min,ph_max,cond_min,cond_max,bod_min,bod_max,nitrate_min,nitrate_max,fecal_min,fecal_max,total_coli_min,total_coli_max,fecal_strep_min,fecal_strep_max,year,section_title
2502,"SHUKRA TAL, MUZAFFARNAGAR, NEAR GANGA RIVER",UTTAR PRADESH,17.0,29.0,7.5,8.5,7.4,8.5,180,502,2.0,4.3,0.20,0.35,13000,13000,22000,22000,,,2018,Tributary Streams - Kali East At Kharkhoda- Parikshit Garh Road
1361,"SAI AT UNNAO AFTER DRAIN OUTFALL, U.P.",UTTAR PRADESH,15.0,27.0,6.1,7.4,7.5,7.9,236,852,3.4,4.8,,,2100,3300,4300,5600,,,2018,Tributary Streams - Kali East At Kharkhoda- Parikshit Garh Road
2484,"RIVER SAI AT JALALPUR, JAUNPUR",UTTAR PRADESH,23.0,30.0,7.4,8.6,8.3,8.5,322,490,3.2,4.3,0.30,0.34,8000,13000,14000,22000,,,2018,Tributary Streams - Kali East At Kharkhoda- Parikshit Garh Road
1350,"GOMTI AT SITAPUR U/S AT WATER INTAKE, U.P.",UTTAR PRADESH,18.0,32.0,8.0,13.5,8.2,8.7,362,471,1.8,2.5,0.76,1.60,110,230,790,1400,,,2018,Tributary Streams - Kali East At Kharkhoda- Parikshit Garh Road
1351,"GOMTI AT LUCKNOW U/S AT WATER INTAKE POINT, U.P.",UTTAR PRADESH,18.0,33.0,3.8,10.6,7.6,8.5,331,505,3.2,4.0,1.10,2.00,1700,4900,3500,7000,,,2018,Tributary Streams - Kali East At Kharkhoda- Parikshit Garh Road
1352,"GOMTI AT LUCKNOW D/S, U.P.",UTTAR PRADESH,18.0,34.0,0.9,2.6,7.4,7.7,487,1098,11.0,21.0,1.81,4.40,35000,110000,92000,170000,,,2018,Tributary Streams - Kali East At Kharkhoda- Parikshit Garh Road
1353,"GOMTI AT JAUNPUR D-S, U.P.",UTTAR PRADESH,23.0,30.0,6.5,8.0,8.2,8.5,315,522,3.8,4.9,0.30,0.38,1700,31000,3400,46000,,,2018,Tributary Streams - Kali East At Kharkhoda- Parikshit Garh Road
1072,"GOMTI AT VARANASI, U.P",UTTAR PRADESH,23.0,29.0,6.8,8.8,8.3,8.5,315,490,3.2,4.3,0.30,2.20,8000,13000,14000,22000,,,2018,Tributary Streams - Kali East At Kharkhoda- Parikshit Garh Road
2491,"RIVER RAPTI AT RAJGHAT, GORAKHPUR",UTTAR PRADESH,16.0,28.0,6.4,7.8,6.5,7.5,322,384,4.9,5.8,,,1700,6300,2200,46000,,,2018,Tributary Streams - Kali East At Kharkhoda- Parikshit Garh Road
1363,"RAPTI AFTER CONFL. OF R. HONIN NR. DOMINGARH RLY BRIDGE, GORAKHPUR, U.P.",UTTAR PRADESH,17.0,28.0,6.4,10.2,6.4,7.7,312,356,4.5,5.6,,,1700,11000,3200,49000,,,2018,Tributary Streams - Kali East At Kharkhoda- Parikshit Garh Road
1354,"SARYU AT AYODHYA AT MAIN BATHING GHAT, U.P.",UTTAR PRADESH,16.0,25.0,8.5,10.5,7.7,7.9,177,359,2.8,3.2,0.30,0.86,4100,5100,6300,7800,,,2018,Tributary Streams - Kali East At Kharkhoda- Parikshit Garh Road
1355,"GHAGHARA AT DEORIA D/S, U.P.",UTTAR PRADESH,16.0,28.0,6.4,7.7,1.5,7.6,332,550,3.9,5.8,,,1100,4900,2200,33000,,,2018,Tributary Streams - Kali East At Kharkhoda- Parikshit Garh Road
2492,"RIVER GHAGHARA AT BARHALGANJ, GORAKHPUR",UTTAR PRADESH,17.0,28.0,6.6,7.8,6.9,7.5,320,410,4.5,5.8,,,1200,3300,3300,48000,,,2018,Tributary Streams - Kali East At Kharkhoda- Parikshit Garh Road
1076,"GHAGHARA NEAR CHAPRA, BIHAR",BIHAR,16.0,35.0,7.2,10.4,6.6,8.1,225,389,1.5,2.6,0.30,0.51,1700,11000,4000,22000,,,2018,Tributary Streams - Kali East At Kharkhoda- Parikshit Garh Road
1359,"RIHAND AT RENUKUT U/S, U.P.",UTTAR PRADESH,19.0,22.0,7.3,10.5,7.8,8.2,125,224,1.2,2.2,0.30,1.40,200,790,700,1300,,,2018,Tributary Streams - Kali East At Kharkhoda- Parikshit Garh Road
1360,"RIHAND AT RENUKUT D/S, U.P.",UTTAR PRADESH,19.0,22.0,8.0,10.3,7.8,8.3,143,232,1.4,2.4,0.30,1.60,340,1300,940,1700,,,2018,Tributary Streams - Kali East At Kharkhoda- Parikshit Garh Road
1075,"SONE AT KOELWAR, BIHAR",BIHAR,16.0,32.0,6.8,9.4,7.2,8.3,149,272,1.5,2.6,0.30,0.32,2600,21000,6300,29000,,,2018,Tributary Streams - Near Banzari
3121,"SONE RIVER NEAR BANZARI, BIHAR",BIHAR,16.0,31.0,7.7,10.5,7.2,8.3,135,291,1.4,1.8,0.30,0.44,1700,2600,4000,6300,,,2018,Tributary Streams - Near Banzari
3127,"SONE RIVER AT BAHIYARA, BIHAR",BIHAR,16.0,32.0,6.9,10.5,7.3,8.2,155,281,1.5,2.4,0.30,0.31,79,3100,4000,13000,,,2018,Tributary Streams - Near Banzari
3128,"SONE RIVER AT NASIRIGANJ DAM, BIHAR",BIHAR,18.0,32.0,7.3,11.2,7.1,8.5,156,342,1.7,2.4,0.30,0.42,2600,21000,5800,29000,,,2018,Tributary Streams - Near Banzari
1078,"GANDAK AT SONEPUR, PATNA (BEFORE CONFL.), BIHAR",BIHAR,16.0,32.0,7.1,9.8,6.4,8.4,179,328,1.8,2.6,0.30,0.71,2600,21000,6300,35000,,,2018,Tributary Streams - Near Banzari
2568,"GANDAK AT REWAGHAT, MUJAFFARPUR, BIHAR",BIHAR,16.0,34.0,7.2,10.4,7.0,8.4,198,378,1.7,2.2,0.30,0.47,17,7000,4000,15000,,,2018,Tributary Streams - Near Banzari
2570,"GANDAK AT SAMASTIPUR ROAD BRIDGE, BIHAR",BIHAR,14.0,32.0,6.0,13.2,6.0,8.2,181,434,1.4,2.8,0.30,0.25,2600,7900,5800,13000,,,2018,Tributary Streams - Near Banzari
3124,"GANDAK RIVER U/S ROAD BRIDGE MUZAFFARPUR (NH), BIHAR",BIHAR,14.0,32.0,7.1,11.8,6.9,8.2,204,452,1.5,2.2,0.30,0.74,2600,6100,6300,14000,,,2018,Tributary Streams - Near Banzari
3125,GANDAK RIVER GOPALGANJ PIPRAKOTHI ROAD BRIDGE (DUM,BIHAR,15.0,33.0,7.1,9.8,6.9,8.4,183,402,1.5,2.5,0.30,0.63,1700,4600,4000,12000,,,2018,Tributary Streams - Near Banzari
2575,"SIKRANA RIVER AT LAL PARSE, BITTIAH, BIHAR",BIHAR,15.0,31.0,0.8,9.0,7.0,8.2,202,499,1.8,6.0,0.30,0.43,3100,7000,7000,15000,,,2018,Tributary Streams - Near Banzari
1820,"SIKRANA AT CHANPATIYA, BIHAR",BIHAR,16.0,30.0,0.0,7.9,6.9,7.7,243,1430,2.3,95.0,0.30,0.48,3100,7900,6300,15000,,,2018,Tributary Streams - Near Banzari
3134,"SIKRAHNA RIVER AT LAUREA, HARINAGAR ROAD BRIDGE",BIHAR,18.0,32.0,0.0,9.2,5.6,8.0,205,2460,1.8,95.0,0.30,1.44,2600,21000,6300,29000,,,2018,Tributary Streams - Near Banzari
2562,"BURHI GANDAK AT AKHARAGHAT, MUZAFFARPUR, BIHAR",BIHAR,14.0,31.0,6.8,9.8,7.0,7.9,254,448,1.7,2.8,0.30,0.78,2600,7900,6300,13000,,,2018,Tributary Streams - Near Banzari
2558,"HARBORA RIVER AT NARKATIAGANJ, BIHAR",BIHAR,15.0,30.0,0.0,6.8,5.5,7.7,218,850,2.6,125.0,0.30,1.26,3100,21000,7000,29000,,,2018,Tributary Streams - Near Banzari
3126,"U/S HARBORA RIVER, BIHAR",BIHAR,15.0,30.0,6.4,9.5,6.3,7.9,237,535,1.6,2.7,0.30,0.47,2600,11000,6300,22000,,,2018,Tributary Streams - Near Banzari
2567,"KAMALA RIVER AT BENIPATTI (MADHUBANI), BIHAR",BIHAR,14.0,34.0,5.5,12.2,6.5,8.0,137,435,1.8,2.7,0.30,0.61,2600,11000,6300,22000,,,2018,Tributary Streams - Near Banzari
2569,"KAMALA RIVER AT DARBHANGA, BIHAR",BIHAR,14.0,32.0,0.7,9.6,6.7,8.0,175,1310,2.6,6.0,0.30,0.36,1700,6100,4000,14000,,,2018,Tributary Streams - Near Banzari
3133,"KAMALA RIVER AT JAYNAGAR, BIHAR",BIHAR,14.0,34.0,7.0,12.0,6.9,8.3,219,411,1.5,2.3,0.30,0.66,1700,6100,4000,14000,,,2018,Tributary Streams - Near Banzari
2563,"MANUSMAR RIVER AT RIGA, SITAMARHI, BIHAR",BIHAR,16.0,31.0,4.8,9.1,6.3,7.7,330,475,1.6,3.0,0.30,0.38,3100,21000,5800,29000,,,2018,Tributary Streams - Near Banzari
3131,"U/S MANUSMAR RIVER (RIGA), BIHAR",BIHAR,15.0,31.0,6.5,9.5,6.4,7.8,337,454,1.5,2.6,0.30,0.31,2100,6100,4000,14000,,,2018,Tributary Streams - Near Banzari
2565,"KOSHI RIVER AT KURSHELA AT KATIHAR, BIHAR",BIHAR,16.0,29.0,6.0,10.0,7.0,8.7,138,308,1.5,2.5,0.30,0.51,1700,3100,3300,7000,,,2018,Tributary Streams - Near Banzari
2566,"KOSHI RIVER AT MADHEPURA, BIHAR",BIHAR,14.0,30.0,6.7,11.3,7.0,7.7,125,340,1.5,2.5,0.30,0.48,2100,7000,4000,15000,,,2018,Tributary Streams - Near Banzari
3137,"KOSHI RIVER AT BEERPUR, BIHAR",BIHAR,14.0,30.0,7.4,10.2,6.9,8.2,147,274,1.5,2.3,0.30,0.31,2100,6100,4000,14000,,,2018,Tributary Streams - Near Banzari
1821,"DAHA AT SIWAN, BIHAR",BIHAR,17.0,40.0,0.0,9.9,6.9,7.8,262,751,1.8,5.0,0.30,1.66,3100,92000,7000,160000,,,2018,Tributary Streams - Near Banzari
2560,"D/S DAHA RIVER AT SASAMUSA, BIHAR",BIHAR,15.0,28.0,6.4,9.7,6.9,8.1,216,641,2.1,2.7,0.30,0.59,2100,7900,4600,15000,,,2018,Tributary Streams - Near Banzari
2561,"DAHA RIVER AT ITWA BRIDGE, SIWAN, BIHAR",BIHAR,17.0,35.0,6.7,11.2,7.0,8.1,203,407,2.0,2.6,0.30,0.55,1700,7900,4000,13000,,,2018,Tributary Streams - Near Banzari
3129,"DAHA RIVER AT MEERGANJ, BIHAR",BIHAR,17.0,35.0,6.2,10.8,7.0,8.5,202,417,2.2,2.8,0.30,0.58,1700,17000,4000,92000,,,2018,Tributary Streams - Near Banzari
1823,"DHOUS AT MADHUBANI, BIHAR",BIHAR,15.0,33.0,5.7,10.0,6.9,7.7,173,391,1.9,2.8,0.30,0.58,2600,6100,5800,14000,,,2018,Tributary Streams - Near Banzari
1824,"FARMAR AT JOGBANI, BIHAR",BIHAR,15.0,31.0,7.0,8.5,6.7,8.4,204,340,1.6,2.7,0.30,0.49,2100,4000,4600,11000,,,2018,Tributary Streams - Near Banzari
2559,"RAM REKHA RIVER AT HARINAGAR,",BIHAR,17.0,32.0,3.0,7.3,6.1,7.8,341,719,2.6,5.0,0.30,1.31,2600,11000,6300,22000,,,2018,Tributary Streams - Near Banzari
3130,"RAMREKHA RIVER AT U/S HARINAGAR, BIHAR",BIHAR,18.0,29.0,4.0,8.0,6.7,7.7,264,428,2.3,4.0,0.30,1.14,2600,4000,5800,11000,,,2018,Tributary Streams - Near Banzari
1822,"SIRISWAA AT RUXOL,",BIHAR,13.0,31.0,0.0,6.3,6.9,7.6,238,1050,2.6,12.0,0.30,1.66,3100,21000,7000,29000,,,2018,Tributary Streams - Near Banzari
3136,"SIRISWA RIVER D/S RAXAUL (KOERIA TOLA), BIHAR",BIHAR,13.0,31.0,0.0,5.6,7.0,7.6,260,1080,2.8,12.0,0.30,2.31,6100,21000,14000,32000,,,2018,Tributary Streams - Near Banzari
3132,BAGMATI RIVER AT MUZAFFARPUR-,BIHAR,18.0,31.0,6.9,9.0,6.7,8.0,138,414,1.5,2.4,0.30,0.45,1700,3300,4000,7000,,,2018,Tributary Streams - Near Banzari
3135,"BAGMATI RIVER AT DARBANGA, SAMASTIPUR ROAD BRIDGE,",BIHAR,14.0,32.0,6.0,12.8,6.2,8.2,227,409,1.6,2.7,0.30,0.64,2600,11000,5800,22000,,,2018,Tributary Streams - Near Banzari
2572,"MAHANANDA AT THAKURGANJ, KISHANGANJ ROAD BRIDGE",BIHAR,14.0,30.0,7.3,10.2,7.0,8.0,109,332,1.6,2.5,0.30,0.89,2100,3800,4000,7000,,,2018,Tributary Streams - Near Banzari
3119,"POONPUN RIVER NEAR POONPUN RAIL BRIDGE, BIHAR",BIHAR,14.0,31.0,6.8,12.1,6.9,8.5,210,429,2.0,2.7,0.30,0.67,1700,6100,3300,14000,,,2018,Tributary Streams - Near Banzari
3120,"POONPUN RIVER NEAR KINZER ROAD BRIDGE, BIHAR",BIHAR,17.0,33.0,7.1,15.0,7.2,8.6,199,430,1.5,2.5,0.30,0.60,2100,6100,4600,14000,,,2018,Tributary Streams - Near Banzari
1143,"TONS AT CHAKGHAT, M.P.",MADHYA PRADESH,18.0,33.0,6.4,9.8,7.3,7.8,1,1,1.1,1.9,0.13,1.69,2,6,22,60,,,2018,Tributary Streams - Near Banzari
1144,"TONS AT MADHAVGARH, M.P.",MADHYA PRADESH,15.0,33.0,5.9,6.9,7.3,8.0,,,1.0,2.4,,,2,16,48,190,,,2018,Tributary Streams - Near Banzari
3328,"TONS AT MADHAVGARH, NEAR PHED W/S INTAKE POINT, SA",MADHYA PRADESH,15.0,32.0,6.1,6.9,7.2,8.1,,,1.1,2.8,,,2,10,34,240,,,2018,Tributary Streams - Near Banzari
3329,"TONS AT CHAKGHAT NEAR W/S PUMPING STATION, REWA",MADHYA PRADESH,18.0,31.0,7.2,9.5,7.2,7.9,,,0.8,1.9,0.27,1.05,2,5,22,40,,,2018,Tributary Streams - Near Banzari
1735,"GOVIND SAGAR, U.P",UTTAR PRADESH,22.0,32.0,6.4,8.3,7.5,8.7,198,1206,3.6,4.8,,,1100,1700,1700,4100,,,2018,Tributary Streams - Near Banzari
1356,"BETWA BEFORE CONF. YAMUNA AT HAMIRPUR, U.P.",UTTAR PRADESH,18.0,42.0,6.0,8.4,7.9,8.7,246,1022,4.8,5.6,,,1100,2200,2100,15000,,,2018,Tributary Streams - Near Banzari
2107,"BETWA U/S, BEENA",MADHYA PRADESH,21.0,32.0,6.7,7.6,7.0,8.5,342,384,0.8,1.4,0.30,1.25,2,2,1,4,,,2018,Tributary Streams - Near Banzari
2108,"BETWA D/S, BEENA",MADHYA PRADESH,21.0,30.0,6.6,7.5,7.0,8.5,277,399,0.8,1.5,0.30,1.42,2,2,2,7,,,2018,Tributary Streams - Near Banzari
2121,"BETWA NEAR ROAD BRIDGE, BHOJPUR",MADHYA PRADESH,25.0,26.0,6.5,7.9,7.7,8.3,512,897,1.5,3.8,0.30,7.22,2,150,210,1600,,,2018,Tributary Streams - Near Banzari
1614,"R.BETWA NEAR INTAKE POINT, VIDISHA, M.P",MADHYA PRADESH,17.0,30.0,6.3,8.2,7.3,8.5,314,508,0.9,2.8,2.33,8.95,2,210,170,2400,,,2018,Tributary Streams - Near Banzari
2119,"BETWA AT NAYAPUR D/S MANDIDEEP INDL. AREA NO.1, DI",MADHYA PRADESH,18.0,26.0,5.0,7.9,7.3,7.9,528,1128,1.5,4.3,0.30,10.75,2,1600,1600,43000,,,2018,Tributary Streams - Near Banzari
2120,"RIVER KALIASOT NEAR ROAD BRIDGE, MANDIDEEP",MADHYA PRADESH,24.0,26.0,6.4,7.4,7.4,8.4,502,815,2.9,3.9,0.30,6.95,2,170,430,2400,,,2018,Tributary Streams - Near Banzari
2122,BETWA NEAR W/S INTAKE WELL POINT RAISEN,MADHYA PRADESH,17.0,31.0,6.6,8.7,7.4,8.1,257,641,1.2,3.7,0.06,3.28,2,540,170,9200,,,2018,Tributary Streams - Near Banzari
2124,"BETWA AT CHARANTIRGHAT, VIDISHA",MADHYA PRADESH,18.0,30.0,5.4,7.8,7.3,8.5,248,548,1.5,12.1,2.70,10.79,2,2400,640,160000,,,2018,Tributary Streams - Near Banzari
2125,BETWA D/S AFTER MIXING OF RIVER BAIS AT VIDISHA,MADHYA PRADESH,18.0,31.0,6.2,8.6,7.5,8.6,292,549,1.2,2.9,2.40,11.55,2,2400,430,160000,,,2018,Tributary Streams - Near Banzari
2953,"RIVER KALI SINDH AT ANICUT OF M/S CFCL GADEPAN, KO",RAJASTHAN,19.0,30.0,3.9,7.7,7.8,8.4,210,760,0.8,2.3,1.70,3.16,4,11,21,150,,,2018,Tributary Streams - Near Banzari
2956,"RIVER KALI SINDH AT BAROD ROAD BRIDGE, KOTA, RAJAS",RAJASTHAN,18.0,31.0,4.2,7.8,7.7,8.4,230,1050,0.9,2.5,1.84,3.07,7,14,20,150,,,2018,Tributary Streams - Near Banzari
3308,"CHAMBAL AT JAWNPAWA, FROM ORIGIN POINT, INDORE",MADHYA PRADESH,23.0,26.0,6.1,6.9,7.2,7.9,502,750,1.1,2.0,0.30,1.27,2,12,38,50,,,2018,Tributary Streams - Near Banzari
1365,CHAMBAL AT NAGDA U/S (WATER INTAKE POINT) M.P.,MADHYA PRADESH,22.0,28.0,6.3,7.2,7.4,8.2,215,2246,2.0,3.0,0.11,2.01,4,184000,40,800000,,,2018,Tributary Streams - Near Banzari
1366,"CHAMBAL AT NAGDA D/S, M.P.",MADHYA PRADESH,24.0,28.0,0.0,6.1,7.1,8.1,1072,11210,8.0,64.0,0.49,3.42,480,14000,1600,160000,,,2018,Tributary Streams - Near Banzari
3309,"CHAMBAL AT TAL VILLAGE NEAR BRIDGE, UJJAIN",MADHYA PRADESH,24.0,27.0,5.7,7.4,7.4,8.3,360,1352,2.0,28.0,0.83,2.97,7,1100,60,9200,,,2018,Tributary Streams - Near Banzari
1418,"CHAMBAL AT GANDHI SAGAR DAM, RAMPURA, MP",MADHYA PRADESH,23.0,29.0,6.8,7.6,6.5,8.1,306,713,1.8,2.0,0.63,1.50,4,40,17,350,,,2018,Tributary Streams - Near Banzari
2955,RIVER CHAMBAL ENTERING IN RAJASTHAN AT GANDHI SAGA,RAJASTHAN,19.0,29.0,4.9,6.0,7.5,8.1,270,430,1.1,2.6,1.54,3.04,7,14,20,28,,,2018,Tributary Streams - Near Banzari
1288,"CHAMBAL AT KOTA U/S (INTAKE PT. NEAR BARRAGE), RAJ",RAJASTHAN,20.0,32.0,5.3,6.9,7.3,8.1,290,440,0.8,2.2,1.54,2.46,4,7,7,14,,,2018,Tributary Streams - Near Banzari
1289,"CHAMBAL AT KOTA D/S (2 KM. FROM CITY), RAJASTHAN",RAJASTHAN,19.0,32.0,3.4,6.6,7.5,8.4,330,840,1.1,2.6,2.06,3.07,9,28,64,210,,,2018,Tributary Streams - Near Banzari
1413,"CHAMBAL AT RAMESHWARGHAT NR. SAWAIMADHOPUR, RAJAST",RAJASTHAN,18.0,34.0,2.3,5.9,7.9,8.5,310,890,0.8,9.6,0.20,3.14,14,75,75,150,,,2018,Tributary Streams - Near Banzari
1609,"R. CHAMBAL AT DHOLPUR, M.P",MADHYA PRADESH,12.0,40.0,7.4,8.6,7.3,8.1,228,627,1.0,2.0,0.80,1.90,1,2,22,34,,,2018,Tributary Streams - Near Banzari
2126,"PARVATI A/C OF VINDHYACHAL NALLA, PILUKHEDI",MADHYA PRADESH,12.0,32.0,5.6,9.0,7.7,8.4,298,580,1.7,2.4,0.20,2.40,2,6,25,120,,,2018,Tributary Streams - Near Banzari
2954,RIVER PARVATI BEFORE MEETING RIVER CHAMBAL AT KHAT,RAJASTHAN,17.0,31.0,3.2,8.2,7.7,8.5,150,800,0.5,4.8,1.60,3.07,9,20,20,28,,,2018,Tributary Streams - Near Banzari
1432,"PARVATI NEAR VILLAGE BATAODAPAR, M.P.",MADHYA PRADESH,11.0,40.0,5.2,9.0,7.2,8.9,387,680,1.4,2.6,1.00,1.80,2,4,21,58,,,2018,Tributary Streams - Near Banzari
1615,PARVATI NEAR INTAKE POINT PILLUKHEDI DISTT. RAJG,MADHYA PRADESH,12.0,32.0,5.1,9.5,7.2,8.4,198,630,1.4,2.2,0.20,2.30,2,4,17,70,,,2018,Tributary Streams - Near Banzari
2109,"PARVATI RIVER, GUNA",MADHYA PRADESH,11.0,35.0,5.4,8.2,7.6,8.7,318,570,1.5,2.6,0.30,1.80,2,4,15,79,,,2018,Tributary Streams - Near Banzari
2950,"DHANARI DAM, NEAR SWAROOPGANJ, SIROHI, RAJASTHAN",RAJASTHAN,11.0,26.0,4.7,6.2,7.6,8.4,290,650,0.9,2.9,2.46,3.10,7,21,20,93,,,2018,Tributary Streams - Near Banzari
2951,"BISULPUR DAM, TONK, RAJASTHAN",RAJASTHAN,18.0,32.0,4.2,8.8,7.3,8.2,400,900,1.1,3.2,2.10,3.04,7,11,11,28,,,2018,Tributary Streams - Near Banzari
2952,"NEAR NEWTA DAM, JAIPUR, RAJASTHAN",RAJASTHAN,15.0,35.0,1.5,3.1,7.6,8.5,1100,3900,3.9,12.0,2.62,3.16,23,75,75,150,,,2018,Tributary Streams - Near Banzari
2945,"UPSTREAM OF CHHAPI DAM, JHALAWAR, RAJASTHAN",RAJASTHAN,19.0,30.0,3.4,7.8,7.4,8.4,220,380,0.8,2.4,1.60,2.68,4,14,11,28,,,2018,Tributary Streams - Near Banzari
3313,KARIYARI U/S BEFORE MIXING WITH WASTE WATER OF M/S,MADHYA PRADESH,20.0,26.0,6.6,8.8,7.0,7.8,,,0.7,1.2,0.30,0.63,2,4,17,32,,,2018,Tributary Streams - Near Banzari
3314,KARIYARI 100 MTR. D/S AFTER MIXING WITH WASTE WATE,MADHYA PRADESH,20.0,25.0,6.4,8.1,7.5,7.9,,,1.2,1.7,0.30,0.78,2,6,21,36,,,2018,Tributary Streams - Near Banzari
1607,"GOHAD DAM, GOHAD, M.P",MADHYA PRADESH,18.0,40.0,5.8,9.0,7.2,8.1,222,1237,1.5,2.7,0.80,3.40,2,6,34,220,,,2018,Tributary Streams - Near Banzari
3318,"MAHI AT RANISINGH VILLAGE, RATLAM, UJJAIN",MADHYA PRADESH,22.0,27.0,7.0,7.6,7.2,8.4,226,540,1.8,3.0,0.07,0.95,2,902,40,220,,,2018,Tributary Streams - Near Banzari
2110,"RIVER KHAN AT SAKKAR KHADI, INDORE",MADHYA PRADESH,17.0,30.0,BDL,3.0,7.6,8.5,831,1840,10.0,44.0,0.94,23.39,170,900,900,1600,,,2018,Tributary Streams - Near Banzari
2111,RIVER KHAN AT SANWER,MADHYA PRADESH,19.0,30.0,BDL,5.2,7.4,8.6,165,1681,2.8,36.0,1.58,18.09,60,1600,240,1600,,,2018,Tributary Streams - Near Banzari
1367,KHAN AT KABIT KHEDI (NEAR INDORE) M.P.,MADHYA PRADESH,20.0,30.0,BDL,3.0,7.4,8.4,1127,1777,10.0,52.0,1.36,28.16,70,700,900,1600,,,2018,Tributary Streams - Near Banzari
3317,"KSHIPRA AT W/S INTAKE POINT OF DEWAS, UJJAIN",MADHYA PRADESH,20.0,26.0,7.0,7.4,7.3,8.4,298,340,1.8,2.8,0.20,0.98,4,32,46,350,,,2018,Tributary Streams - Near Banzari
3315,"KSHIPRA AT GAUGHAT, UJJAIN",MADHYA PRADESH,22.0,29.0,5.2,8.4,6.8,8.3,430,1280,3.8,9.0,0.79,3.69,50,14000,300,160000,,,2018,Tributary Streams - Near Banzari
1369,"KSHIPRA AT RAMGHAT AT UJJAIN, M.P.",MADHYA PRADESH,22.0,29.0,4.8,8.5,7.4,8.1,592,1484,2.6,14.0,0.89,3.87,33,17000,350,160000,,,2018,Tributary Streams - Near Banzari
1370,"KSHIPRA AT TRIVENISANGAM (1 KM. D/S OF SANGAM), M.",MADHYA PRADESH,22.0,33.0,4.5,8.2,7.0,8.2,361,1270,3.0,7.0,0.85,3.65,4,12000,70,160000,,,2018,Tributary Streams - Near Banzari
1468,"KSHIPRA AT SIDDHAWAT (D/S) OF UJJAIN., M.P.",MADHYA PRADESH,22.0,32.0,5.8,7.8,7.2,8.1,585,1559,8.0,18.0,0.77,4.55,130,35000,1600,160000,,,2018,Tributary Streams - Near Banzari
3316,"KSHIPRA AT U/S OF MAHIDPUR CITY, UJJAIN",MADHYA PRADESH,24.0,30.0,6.1,7.8,7.5,8.5,459,1358,2.8,4.2,0.79,2.20,17,1200,170,16000,,,2018,Tributary Streams - Near Banzari
3306,"RIVER CHOUPAN AT VIJAYPUR U/S NFL NALLA, GUNA",MADHYA PRADESH,11.0,40.0,5.8,9.0,7.3,8.4,260,534,1.3,2.1,0.60,1.80,2,4,17,63,,,2018,Tributary Streams - Near Banzari
3307,RIVER CHOUPAN AT VIJAYPUR 100 METRE D/S OF NFL NAL,MADHYA PRADESH,11.0,39.0,5.0,8.2,7.8,8.5,370,549,1.7,2.6,0.98,1.80,2,6,26,110,,,2018,Tributary Streams - Near Banzari
3319,"NEWAJ AT W/S INTAKE POINT, SHUJALPUR, UJJAIN",MADHYA PRADESH,22.0,27.0,6.6,7.4,7.3,7.9,300,557,2.0,3.2,0.20,1.13,2,140,49,920,,,2018,Tributary Streams - Near Banzari
3320,"NEWAJ AT U/S NEAR W/S INTAKE POINT, RAJGARH, GUNA",MADHYA PRADESH,12.0,40.0,7.0,9.0,7.5,8.5,199,512,1.2,1.7,0.60,1.60,2,2,22,36,,,2018,Tributary Streams - Near Banzari
2117,"RIVER BICHIA, BRIDGE GOVINDGARH ROAD",MADHYA PRADESH,19.0,31.0,4.9,6.7,7.5,8.0,1,1,1.8,3.9,0.29,1.86,7,24,58,130,,,2018,Tributary Streams - Near Banzari
1433,"SANKH AT TIGRA RESERVOIR, M.P.",MADHYA PRADESH,12.0,40.0,6.3,8.9,6.3,8.2,142,761,1.0,2.1,0.60,1.70,2,4,18,94,,,2018,Tributary Streams - Near Banzari
3310,"CHAMLA AT W/S INTAKE POINT BADNAGAR, UJJAIN",MADHYA PRADESH,21.0,30.0,5.9,7.8,7.1,8.4,264,982,2.0,3.2,0.69,1.80,4,58,46,350,,,2018,Tributary Streams - Near Banzari
1372,"MANDAKINI AT CHITRAKUT, M.P.",MADHYA PRADESH,16.0,31.0,5.6,6.9,7.0,8.2,,,2.7,6.9,,,2,4,480,1200,,,2018,Tributary Streams - Near Banzari
3311,"JAMUNI AT BARIYAGHAT U/S NEAR INTAKE POINT, TIKAMG",MADHYA PRADESH,21.0,36.0,6.4,7.6,7.1,8.5,286,394,0.4,1.4,0.30,0.97,2,2,1,6,,,2018,Tributary Streams - Near Banzari
1608,"R. SINDH AT DABRA, M.P",MADHYA PRADESH,12.0,42.0,7.4,8.3,7.4,8.7,198,680,1.4,1.9,0.60,2.00,2,6,34,70,,,2018,Tributary Streams - Near Banzari
1611,"R.JOHILA NEAR NAROJABAD NEAR UMARIA ROAD BRIDGE, M",MADHYA PRADESH,21.0,30.0,7.2,7.9,7.7,8.1,233,590,1.0,1.8,0.39,0.83,2,5,21,58,,,2018,Tributary Streams - Near Banzari
2116,RIVER BIHAR D/S NEAR FOREST OFFICE,MADHYA PRADESH,20.0,31.0,6.2,7.2,7.5,7.9,,,1.2,2.0,0.19,1.85,2,17,33,70,,,2018,Tributary Streams - Near Banzari
3327,"SONE AT AMLAI, 100 METRE D/S AFTER MIXING OF ATPS",MADHYA PRADESH,20.0,31.0,6.5,7.8,7.7,8.3,16,602,1.3,2.0,0.44,1.30,2,6,33,70,,,2018,Tributary Streams - Near Banzari
