code,station,state,temp_min,temp_max,do_min,do_max,ph_min,ph_max,cond_min,cond_max,bod_min,bod_max,nitrate_min,nitrate_max,fecal_min,fecal_max,total_coli_min,total_coli_max,fecal_strep_min,fecal_strep_max,year,section_title
3096,"RIVER DIKRONG AT NIRJULI,",ARUNACHAL PRADESH,21.9,22.1,0.5,6.3,7.3,7.5,138,148,1.8,1.8,-,-,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
3777,"RIVER DORIKA NEAR MSW DUMPING SITE, SIVASAGAR",ASSAM,19.0,35.0,4.5,6.5,6.6,7.8,136,260,2.1,2.6,0.60,1.80,360,1100,720,2900,-,-,2021,Tributary Streams - Burhidihing At Margherita
3105,"RIVER GAI NADI NEAR HSS LIKABALI,",ARUNACHAL PRADESH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
1261,"RIVER SUBANSIRI AT GEREKAMUKH (BEFORE CONFL. WITH BRAH.), ASSAM",ASSAM,22.0,26.0,5.6,9.5,7.4,7.8,124,163,1.8,2.5,0.60,1.10,300,720,730,1500,210,210,2021,Tributary Streams - Burhidihing At Margherita
3097,"RIVER SUBANSIRI AT GERUKAMUKH,",ARUNACHAL PRADESH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
3098,"RIVER SIANG AT RANAGHAT, NEAR RCC BRIDGE, PASIGHAT,",ARUNACHAL PRADESH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
4342,"RIVER BARALIA (NEAR CHATPUJA GHAT) RANGIA, KAMRUP (R )",ASSAM,22.0,32.0,5.0,8.9,7.2,7.8,95,185,1.8,2.4,0.60,1.10,300,910,730,2000,93,93,2021,Tributary Streams - Burhidihing At Margherita
4343,RIVER BURADIA (NEAR BRIDGE ALONG NH-31) NALBARI,ASSAM,22.0,27.0,4.1,9.5,7.0,7.6,136,162,1.6,2.7,0.60,0.90,300,910,910,2000,210,210,2021,Tributary Streams - Burhidihing At Margherita
4344,"RIVER TIHU (NEAR BRIDGE ALONG NH-31) TIHU, NALBARI",ASSAM,20.0,29.0,5.6,10.0,7.2,7.7,143,178,2.0,2.9,0.60,1.00,300,910,1100,2100,240,240,2021,Tributary Streams - Burhidihing At Margherita
4345,"RIVER SINGRA (NEAR BRIDGE ALONG NH-37) BOKO, KAMRUP (R )",ASSAM,20.0,30.0,6.0,9.5,7.4,7.9,70,92,1.8,2.4,0.60,1.00,300,730,1100,1500,-,-,2021,Tributary Streams - Burhidihing At Margherita
3380,RIVER DAMRING (KRISHNEI RIVER) AT RESUBELPARA,MEGHALAYA,18.4,29.0,7.0,7.9,7.1,7.7,61,77,1.3,1.7,0.39,0.54,49,79,350,480,-,-,2021,Tributary Streams - Burhidihing At Margherita
3381,"RIVER MANDA (DUDHAI RIVER) AT JAMPA,",MEGHALAYA,17.0,29.0,6.5,7.9,6.6,7.1,55,75,1.2,2.1,0.42,0.56,38,49,310,370,-,-,2021,Tributary Streams - Burhidihing At Margherita
3382,RIVER MANDA (DUDHAI RIVER) AT WAGAISI,MEGHALAYA,17.0,30.0,7.2,8.0,6.9,7.4,52,73,1.0,1.5,0.39,0.52,36,49,280,350,-,-,2021,Tributary Streams - Burhidihing At Margherita
1802,RIVER DIKCHU B/C WITH TEESTA NEAR NHPC HYDROELECTRIC POWER PROJECT,SIKKIM,9.0,19.0,9.0,13.0,6.8,7.2,165,260,1.2,2.6,0.30,2.20,30,80,95,195,-,-,2021,Tributary Streams - Burhidihing At Margherita
1930,RIVER DZU D/S KOHIMA TOWN,NAGALAND,15.0,28.7,5.6,7.6,7.0,8.7,160,422,1.0,2.8,0.60,1.70,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
1929,"RIVER CHATHE AT MEDZIPHEMA, DIMAPUR",NAGALAND,22.0,29.7,5.1,7.2,7.3,8.6,126,553,1.0,2.6,0.70,2.10,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
2888,"RIVER CHATHE NEAR CHRISTIAN INSTITUTE OF HEALTH SCIENCES AND RESEARCH (CIHSR), DIMAPUR",NAGALAND,18.0,36.4,4.6,6.5,7.2,8.5,74,460,1.3,2.2,0.40,2.40,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
2891,RIVER DZUCHA RU IN KOHIMA,NAGALAND,14.0,25.1,4.2,6.6,7.2,8.4,92,863,1.0,2.4,0.30,13.50,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
2889,RIVER DZUDZA RU IN KOHIMA,NAGALAND,14.0,26.0,5.4,7.4,7.2,8.5,60,640,1.0,1.8,0.60,4.40,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
2892,"RIVER DZUNA RU IN KOHIMA, ADJOINING THE NEW KOHIMA MUNICIPAL COUNCIL SOLID WASTE MANAGEMENT SITE, NAGALAND",NAGALAND,16.0,25.0,4.1,6.4,6.8,8.5,148,870,1.2,3.5,0.30,13.70,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
2893,RIVER DZUNA RU (CONFLUENCE OF DZUCHA & DZUNA RU) IN KOHIMA,NAGALAND,14.0,25.2,4.2,6.2,6.9,8.3,160,1198,1.4,3.0,0.30,8.00,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
4719,RIVER TORSA D/S OF GHUGHUMARI,WEST BENGAL,19.0,30.0,6.7,7.9,6.5,8.7,86,166,1.0,2.1,0.30,0.51,2300,5000,7000,17000,17,130,2021,Tributary Streams - Burhidihing At Margherita
4724,RIVER TORSA AT HASIMARA,WEST BENGAL,18.0,29.0,6.8,8.3,7.0,8.0,43,85,1.0,2.0,0.30,0.42,1300,5000,2700,17000,11,130,2021,Tributary Streams - Burhidihing At Margherita
2238,"RIVER BEKI AT NH-37 CROSSING AT BARPETA ROAD, ASSAM",ASSAM,19.0,32.0,4.9,6.2,7.0,7.6,175,206,2.0,2.7,0.60,1.20,300,910,720,1500,120,120,2021,Tributary Streams - Burhidihing At Margherita
3108,"RIVER BERENG AT CHOWKHAM,",ARUNACHAL PRADESH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
1527,"RIVER BHOGDOI AT JORHAT , ASSAM",ASSAM,19.0,31.0,6.3,8.2,6.3,7.5,142,244,1.8,2.8,0.60,1.00,300,730,600,2000,-,-,2021,Tributary Streams - Burhidihing At Margherita
3769,"RIVER BHOGDOI (PUJADUBI GHAT) INTAKE POINT OF URBAN WATER SUPPLY, JORHAT",ASSAM,19.0,31.0,6.3,8.3,5.8,7.8,144,240,1.8,2.4,0.60,1.00,300,360,300,910,-,-,2021,Tributary Streams - Burhidihing At Margherita
1258,"RIVER JHANJI AT N.H. CROSSING JORHAT, ASSAM",ASSAM,19.0,30.0,6.6,8.2,7.0,7.8,105,156,1.4,2.5,0.60,1.20,300,360,300,1600,-,-,2021,Tributary Streams - Burhidihing At Margherita
2063,"RIVER JAI BHARALI NEAR BISWANATH CHARALI, SONITPUR, ASSAM",ASSAM,18.0,31.0,6.8,7.2,7.0,7.6,90,126,1.2,2.6,0.60,1.00,300,730,910,1500,150,150,2021,Tributary Streams - Burhidihing At Margherita
2239,"RIVER SANKOSH DHUBRI, ASSAM",ASSAM,23.0,35.0,5.1,6.2,7.0,7.6,96,125,1.8,2.7,0.60,1.00,300,730,720,1500,120,120,2021,Tributary Streams - Burhidihing At Margherita
2890,RIVER SANO RU IN KOHIMA,NAGALAND,13.0,26.0,3.4,7.0,7.7,8.5,204,822,1.1,3.0,0.80,12.50,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
2233,"RIVER BOGINADI NEAR BRIDGE NH-52, LAKHIMPUR, ASSAM",ASSAM,22.0,34.0,5.5,6.6,7.0,7.7,122,156,1.0,2.5,0.60,1.00,360,730,1100,2000,-,-,2021,Tributary Streams - Burhidihing At Margherita
3372,"RIVER RILANG AT MAWKYRWAT,",MEGHALAYA,15.0,23.0,7.1,8.3,6.8,7.4,28,43,1.0,1.7,0.32,0.44,2,4,2,49,2,2,2021,Tributary Streams - Burhidihing At Margherita
3377,"RIVER MYNTANG AT NARTIANG, JAYANTIA HILLS",MEGHALAYA,12.0,28.0,6.8,8.2,6.7,7.2,34,44,1.2,1.7,0.32,0.62,6,27,170,240,2,8,2021,Tributary Streams - Burhidihing At Margherita
3378,"RIVER MYNTANG AT MYNSO, JAYANTIA HILLS",MEGHALAYA,12.0,23.0,6.9,9.0,6.7,7.3,33,45,1.0,1.6,0.32,0.42,6,20,38,48,2,4,2021,Tributary Streams - Burhidihing At Margherita
2050,RIVER TLAWNG UPSTREAM AIZAWL,MIZORAM,18.0,27.0,4.5,8.6,7.3,8.4,102,378,1.0,2.0,0.30,0.10,3,1100,53,2400,-,-,2021,Tributary Streams - Burhidihing At Margherita
2051,RIVER TLAWNG DOWNSTREAM AIZAWL,MIZORAM,18.0,27.0,4.3,8.1,6.7,8.3,98,1113,1.0,2.3,0.30,0.12,3,1100,120,2400,-,-,2021,Tributary Streams - Burhidihing At Margherita
2052,RIVER TUIRIAL UPPER CATCHMENT,MIZORAM,18.0,29.0,5.1,7.7,7.2,8.2,102,291,1.0,2.1,0.30,0.30,3,1100,20,2400,-,-,2021,Tributary Streams - Burhidihing At Margherita
2053,RIVER TUIRIAL LOWER CATCHMENT,MIZORAM,18.0,29.0,5.5,7.6,7.2,8.5,132,274,1.0,2.6,0.30,0.30,3,1100,20,2400,-,-,2021,Tributary Streams - Burhidihing At Margherita
3709,RIVER TLAWNG SAIRANG,MIZORAM,19.0,30.0,5.0,11.5,6.1,8.6,117,282,1.0,2.4,0.30,0.30,10,1100,120,2400,-,-,2021,Tributary Streams - Burhidihing At Margherita
3710,"RIVER SERLUI STREAM, REIEK KAI, PHE WATER TREATMENT PLANT",MIZORAM,18.0,29.0,4.7,7.9,7.0,8.5,33,455,1.0,2.0,0.30,0.30,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
3711,"RIVER VAIPUANPHO STREAM, REIEK KAI",MIZORAM,18.0,29.0,5.0,7.1,7.1,8.3,47,371,1.0,1.9,0.30,0.30,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
3712,"RIVER TUIKUAL STREAM,REIEK KAI",MIZORAM,18.0,29.0,4.7,8.2,7.2,8.7,108,384,1.0,2.2,0.30,0.46,10,1100,53,2400,-,-,2021,Tributary Streams - Burhidihing At Margherita
3713,"RIVER SAKHISIH STREAM, MISSION VENGTHLANG",MIZORAM,18.0,28.0,5.0,10.5,6.5,8.4,138,805,1.0,1.6,0.30,0.30,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
3714,"RIVER TUIRIAL RIVER, U/S NR SUMANTH VILLAGE",MIZORAM,10.0,19.0,5.5,7.2,5.7,8.9,22,133,1.0,1.6,0.30,0.30,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
3715,"RIVER TUIRIAL RIVER, AIRFIELD, NR DUMPING GROUND",MIZORAM,19.0,29.0,4.5,7.9,7.3,9.4,101,271,1.0,2.2,0.30,25.20,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
3716,"RIVER DAMDIAI STREAM, AIRFIELD AFTER DUMPING GROUND",MIZORAM,18.0,29.0,5.0,7.3,7.2,8.2,93,225,1.0,2.3,0.30,0.30,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
3717,"RIVER TUIRIAL RIVER, AIRFIELD AFTER DUMPING GROUND",MIZORAM,18.0,30.0,4.4,7.6,7.4,9.6,100,266,1.0,1.9,0.32,0.05,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
3718,RIVER CHITHE STREAM ARMED VENG NR MINI SPORTS COMPLEX,MIZORAM,18.0,30.0,3.3,7.2,5.9,8.0,133,812,1.0,5.9,0.35,1.05,6,1100,44,2400,9,9,2021,Tributary Streams - Burhidihing At Margherita
3719,"RIVER TUIRINI RIVER, SELING",MIZORAM,12.0,22.0,7.0,11.9,6.5,7.8,27,279,1.0,1.7,0.30,0.04,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
3720,"RIVER TUIVAWL NEAR TUIVAWL BRIDGE, KEIFANG",MIZORAM,12.0,21.0,6.7,12.0,6.2,8.2,66,284,1.0,1.7,0.30,0.05,2,11,34,210,-,-,2021,Tributary Streams - Burhidihing At Margherita
3721,"RIVER LAWIBUAL STREAM, LAWIBUAL VILLAGE",MIZORAM,16.0,29.0,3.9,7.1,7.0,7.8,152,827,1.0,6.2,0.35,1.05,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
3724,"RIVER CHALLUI, LENGPUI",MIZORAM,18.0,28.0,5.0,11.0,7.4,8.7,94,225,1.0,1.8,0.30,0.21,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
3734,"RIVER TLAWNG RIVER,UPSTREAM ZOBAWK,LUNGLEI",MIZORAM,15.0,27.0,6.5,8.8,6.3,8.6,54,494,1.0,1.7,0.30,0.04,2,95,210,1100,-,-,2021,Tributary Streams - Burhidihing At Margherita
3735,RIVER MAT RIVER,MIZORAM,17.0,27.0,6.6,7.4,5.8,8.1,34,191,1.0,1.6,0.30,0.03,2,20,95,210,-,-,2021,Tributary Streams - Burhidihing At Margherita
3736,"RIVER TLAWNG RIVER,PIALTHLENG ZOTLANG, LUNGLEI",MIZORAM,16.0,26.0,6.6,7.5,6.6,7.6,47,190,1.0,2.4,0.30,0.02,3,42,93,1100,-,-,2021,Tributary Streams - Burhidihing At Margherita
3740,"RIVER SAIKAH STREAM, LAWNGTLAI",MIZORAM,20.0,26.0,5.7,8.9,6.8,7.8,63,211,1.0,2.2,0.30,0.07,2,6,42,460,-,-,2021,Tributary Streams - Burhidihing At Margherita
3744,"RIVER CHHIMTUIPUI RIVER, KAWLCHAW",MIZORAM,18.0,23.0,7.2,8.7,6.8,7.8,85,284,1.0,2.1,0.30,0.22,-,-,-,-,-,--,2021,Tributary Streams - Burhidihing At Margherita
3746,"RIVER TUIKUM RIVER, SERCHHIP",MIZORAM,14.0,21.0,6.3,7.9,7.1,8.1,52,224,1.0,1.7,0.30,0.05,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
3747,"RIVER SESAH STREAM, SERCHHIP",MIZORAM,16.0,21.0,6.6,7.7,6.9,8.1,63,298,1.0,1.7,0.30,0.04,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
3749,"RIVER LAHMUN RIVER, PHAIZAU, MAMIT",MIZORAM,21.0,30.0,5.5,8.2,6.8,8.2,150,288,1.0,1.9,0.30,0.34,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
3750,"RIVER TEIREI RIVER, NEAR BAWNGVA VIILAGE, MAMIT",MIZORAM,22.0,30.0,5.5,8.9,6.7,8.0,95,306,1.2,1.7,0.30,0.03,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
3751,"RIVER TUT RIVER, NEAR DAPCHHUAH VILLAGE",MIZORAM,21.0,30.0,5.9,10.0,6.2,7.8,88,200,1.0,1.9,0.30,0.06,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
3752,"RIVER TUICHHUAHAN STREAM, KOLASIB",MIZORAM,17.0,30.0,5.7,8.8,6.8,7.9,57,289,1.0,2.2,0.30,0.11,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
3754,"RIVER TLAWNG DOWNSTREAM, BAIRABI",MIZORAM,16.0,28.0,5.1,8.3,6.5,7.9,109,266,1.0,1.7,0.30,0.11,2,240,75,1100,-,-,2021,Tributary Streams - Burhidihing At Margherita
3756,"RIVER TIAU RIVER, CHAMPHAI",MIZORAM,10.0,22.0,4.0,5.8,6.8,8.6,85,292,1.0,1.7,0.30,1.05,2,120,75,1100,-,-,2021,Tributary Streams - Burhidihing At Margherita
3757,"RIVER TUIPUI RIVER, CHAMPHAI",MIZORAM,10.0,22.0,3.5,6.7,6.9,8.5,65,215,1.0,1.8,0.30,0.96,2,20,42,1100,-,-,2021,Tributary Streams - Burhidihing At Margherita
4110,RIVER NONGAL AT NANGALBIBRA,MEGHALAYA,20.0,29.0,7.0,7.7,3.9,6.9,76,190,1.2,1.8,0.32,0.56,27,36,210,280,-,-,2021,Tributary Streams - Burhidihing At Margherita
4113,RIVER BOLDAMGRE,MEGHALAYA,20.0,30.0,7.1,8.0,7.1,7.3,65,78,1.0,1.6,0.42,0.56,36,49,210,480,-,-,2021,Tributary Streams - Burhidihing At Margherita
4114,"RIVER CHITHE STREAM, NR SIPMUI'S STP, BETHELEM VENGTHLANG",MIZORAM,18.0,30.0,3.2,5.8,6.9,8.2,147,844,1.0,2.5,0.36,1.07,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
4115,"RIVER TUIKUAL STREAM, U/S NR NEW SECRETARIAT COMPLEX, DINTHAR",MIZORAM,18.0,28.0,2.0,5.8,6.2,7.9,127,931,1.4,6.4,0.30,0.84,3,1100,42,2400,,,2021,Tributary Streams - Burhidihing At Margherita
4116,"RIVER TLAWNG AT PHE WATER RESERVOIR, TUIKHUAHTLANG, AIZAWL",MIZORAM,18.0,29.0,4.2,7.6,7.0,8.2,121,630,1.0,1.8,0.30,0.03,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
4117,"RIVER PHE WATER RESERVOIR, TAWIZO STREAM WATER, RULCHAWM VILLAGE",MIZORAM,12.0,21.0,7.1,11.9,6.0,8.1,38,259,1.0,1.6,0.30,0.03,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
4118,"RIVER TUIRIAL DAM, TUIRIAL HEPP, SAIPUM VILLAGE",MIZORAM,18.0,25.0,4.7,10.4,6.6,7.8,84,177,1.0,1.8,0.30,0.02,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
4119,"RIVER SERLUI B DAM, SERLUI'B'HEPP SITE, BILKHAWTHLIR VILLAGE",MIZORAM,18.0,27.0,6.3,9.8,6.4,8.4,103,187,1.0,1.7,0.30,0.02,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
4120,"RIVER TEIREI RIVER, D/S NR CONFLUENCE PT WITH TLAWG RIVER, SAPMARA VILLAGE",MIZORAM,22.0,29.0,5.4,6.9,6.5,8.1,118,270,1.0,1.8,0.30,0.09,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
4121,"RIVER TLAWNG RIVER, SUARPUI, BAIRABI HEPP DAM SITE, BAIRABI VILLAGE",MIZORAM,13.0,27.0,5.0,7.2,7.1,7.9,116,243,1.1,2.4,0.30,0.10,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
4122,"RIVER KHAWTHLANGTUIPUI RIVER, TLABUNG",MIZORAM,18.0,28.0,6.5,7.8,6.6,7.7,31,220,1.0,1.8,0.30,0.03,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
4123,"RIVER TUIPUI DARZOKAI RIVER, CHHIMTUIPUI, TUIPUI D VILLAGE",MIZORAM,16.0,26.0,6.5,8.5,6.4,8.2,44,549,1.0,1.7,0.30,0.03,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
4125,"RIVER TUIPUI, U/S NR CONFLUENCE PT KEILUNGLIAH STREAM, VENGTHAR, CHAMPHAI",MIZORAM,8.0,22.0,3.3,7.2,6.4,8.7,115,549,1.0,1.8,0.30,0.11,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
4130,"RIVER NGENGPUI STREAM, NR KALADAN MULTI MODAL RD, NGENGPUI",MIZORAM,15.0,24.0,2.8,10.0,2.0,7.7,74,212,1.0,1.9,0.30,0.10,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
4131,"RIVER CHENGKAWL LUI AT PHE RESERVOIR, CHAWNHU VILLAGE",MIZORAM,19.0,24.0,2.4,8.2,6.5,7.8,78,250,1.0,1.9,0.30,0.02,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
4132,"RIVER VAITUI TUIKHUR,THEIRIAT, LUNGLEI (WATERFALL- VANVA RIVER)",MIZORAM,11.0,23.0,3.1,7.2,6.2,7.9,37,379,1.0,1.5,0.30,0.04,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
4304,RIVER SDERKARIAH AT SOHRA (CHERRAPUNJEE),MEGHALAYA,14.0,22.0,7.0,7.8,3.7,5.0,60,204,1.2,1.8,0.32,0.54,2,12,46,70,2,4,2021,Tributary Streams - Burhidihing At Margherita
4305,RIVER LAITRYNGEW STREAM AT LAITRYNGEW,MEGHALAYA,13.0,21.0,7.0,7.8,4.3,4.7,57,95,1.2,1.7,0.32,0.54,2,6,27,42,2,2,2021,Tributary Streams - Burhidihing At Margherita
4306,RIVER WAHKHLEK KHLEK AT SAITSOHPEN,MEGHALAYA,14.1,21.0,7.0,8.5,6.7,7.4,65,158,1.2,1.8,0.48,0.92,2,12,43,63,2,4,2021,Tributary Streams - Burhidihing At Margherita
4307,RIVER WAHREW AT MAJAI,MEGHALAYA,18.0,23.5,7.3,8.2,6.7,7.3,40,59,1.0,1.5,0.40,0.55,2,2,2,280,2,2,2021,Tributary Streams - Burhidihing At Margherita
4308,RIVER UMNGI AT JAKREM,MEGHALAYA,14.0,26.0,7.3,8.2,7.1,7.4,24,57,1.0,1.5,0.32,0.47,2,12,2,49,2,4,2021,Tributary Streams - Burhidihing At Margherita
4309,RIVER UMNGI AT UMPUNG,MEGHALAYA,16.0,28.0,7.2,8.0,6.8,7.2,25,45,1.0,1.5,0.32,0.42,2,6,43,49,2,2,2021,Tributary Streams - Burhidihing At Margherita
4310,RIVER RWIANG AT RWIANG,MEGHALAYA,15.0,27.0,6.8,7.8,6.9,7.4,30,57,1.3,1.7,0.32,0.42,9,14,48,79,2,4,2021,Tributary Streams - Burhidihing At Margherita
4311,RIVER KALIPAI AT RYMBAI,MEGHALAYA,11.0,30.0,6.8,8.5,2.6,3.2,410,829,1.3,2.1,0.32,0.47,2,2,2,2,2,2,2021,Tributary Streams - Burhidihing At Margherita
4312,RIVER KMEUM AT RYMBAI,MEGHALAYA,11.0,31.0,6.0,7.0,2.2,2.8,892,2945,1.4,2.6,0.32,0.46,2,2,2,2,2,2,2021,Tributary Streams - Burhidihing At Margherita
4313,RIVER WAIKHRWI AT MOOKHLOT,MEGHALAYA,11.1,30.0,6.3,7.4,2.7,3.2,411,985,1.2,2.0,0.32,0.38,2,2,2,24,2,2,2021,Tributary Streams - Burhidihing At Margherita
4314,"RIVER KWAI AT SUTNGA, MAWPUN",MEGHALAYA,11.0,28.0,6.5,7.5,4.0,4.6,150,375,1.2,2.1,0.32,0.39,2,2,2,24,2,2,2021,Tributary Streams - Burhidihing At Margherita
4315,RIVER LUKHA AT KHADDUM,MEGHALAYA,15.0,28.0,5.5,7.7,4.4,7.3,150,605,1.3,2.5,0.32,0.42,2,38,30,350,2,14,2021,Tributary Streams - Burhidihing At Margherita
4316,RIVER MYNTDU AT MIHMYNTDU,MEGHALAYA,13.0,24.0,7.0,8.0,6.7,7.0,38,70,1.0,1.6,0.32,0.36,27,38,280,440,4,17,2021,Tributary Streams - Burhidihing At Margherita
4317,RIVER LAMU AT LESHKA,MEGHALAYA,14.0,25.0,7.1,8.5,4.6,7.2,53,79,1.0,1.6,0.32,0.53,4,27,30,240,2,13,2021,Tributary Streams - Burhidihing At Margherita
4318,RIVER LYNRIANG RIANG AT LESHKA,MEGHALAYA,12.0,25.0,6.8,8.1,2.9,4.6,142,610,1.2,1.8,0.31,0.50,2,6,2,49,2,2,2021,Tributary Streams - Burhidihing At Margherita
4319,RIVER UMIUREM AT LALE,MEGHALAYA,15.0,26.0,7.0,7.9,3.0,5.8,108,720,1.2,1.8,0.32,0.49,2,2,2,22,2,2,2021,Tributary Streams - Burhidihing At Margherita
4320,RIVER KUPLI AT LOOSKI,MEGHALAYA,15.0,26.0,7.0,7.8,3.6,4.8,100,335,1.3,1.7,0.32,0.47,2,2,2,27,2,2,2021,Tributary Streams - Burhidihing At Margherita
4321,RIVER KUPLI AT KHANDONG,MEGHALAYA,14.0,26.0,7.0,8.0,3.4,4.7,98,305,1.2,1.6,0.32,0.49,2,2,2,150,2,2,2021,Tributary Streams - Burhidihing At Margherita
4322,RIVER THLUMUWI AT THLUMUWI,MEGHALAYA,11.0,23.1,7.0,8.2,4.0,5.3,37,64,1.2,1.6,0.32,0.44,2,21,2,140,2,8,2021,Tributary Streams - Burhidihing At Margherita
1801,RIVER TEESTA A/C OF RIVERS LACHENCHU AND,SIKKIM,4.0,22.0,9.0,14.0,7.0,7.5,180,280,1.1,2.4,0.30,2.00,15,60,70,150,-,-,2021,Tributary Streams - Burhidihing At Margherita
1807,RIVER TEESTA A/C WITH RANICHU AT SINGTAM,SIKKIM,10.5,24.0,7.0,12.0,6.5,7.0,170,240,1.3,2.6,0.30,2.50,32,100,100,185,-,-,2021,Tributary Streams - Burhidihing At Margherita
1808,RIVER TEESTA A/C WITH RANGICHU AFTER MEETING THE INDUSTRIAL EFFLUENTS FROM THE TOWN RANGPO,SIKKIM,9.0,23.0,2.5,12.0,6.5,7.1,175,230,1.1,2.3,0.30,2.50,30,85,110,185,-,-,2021,Tributary Streams - Burhidihing At Margherita
1809,RIVER TEESTA AT MELLI DOWNSTREAM,SIKKIM,10.5,24.0,7.0,10.2,6.5,7.0,170,260,1.4,2.6,0.30,2.30,35,90,110,200,-,-,2021,Tributary Streams - Burhidihing At Margherita
1947,"RIVER TEESTA AT SEVOKE, SILIGURI, DARJEELING",WEST BENGAL,18.0,27.0,6.9,8.6,6.8,7.8,28,62,1.0,1.9,0.30,0.30,800,3400,3400,13000,6,26,2021,Tributary Streams - Burhidihing At Margherita
2241,"RIVER SONAI AT SONAI, ASSAM",ASSAM,20.0,25.0,4.6,5.1,7.2,7.8,96,136,2.1,2.8,0.60,0.90,300,730,720,1500,-,-,2021,Tributary Streams - Burhidihing At Margherita
2234,"RIVER RANGA NADI D/S OF HYDEL PROJECT, ASSAM",ASSAM,20.0,32.0,5.1,6.4,7.0,7.7,130,165,1.4,2.6,0.60,1.00,300,910,720,1500,-,-,2021,Tributary Streams - Burhidihing At Margherita
3111,RIVER RANGANADI AT YAZALI (NEEPCO-RHEP),ARUNACHAL PRADESH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2021,Tributary Streams - Burhidihing At Margherita
2034,RIVER RANGIT AT DAM SITE (NHPC),SIKKIM,8.5,21.0,9.0,14.0,7.0,7.5,190,265,1.1,2.5,0.30,2.40,15,65,60,140,-,-,2021,Tributary Streams - Burhidihing At Margherita
2035,RIVER RANGIT AT LEGSHIP,SIKKIM,10.0,22.0,8.5,12.0,6.8,7.1,140,230,1.2,2.5,0.30,2.40,18,65,70,145,-,-,2021,Tributary Streams - Burhidihing At Margherita
2036,RIVER RANGIT AT RESHI,SIKKIM,9.5,23.0,8.0,12.0,6.5,7.1,165,230,1.2,2.5,0.30,2.60,20,60,75,140,-,-,2021,Tributary Streams - Burhidihing At Margherita
2037,RIVER RANGIT AT JORETHANG,SIKKIM,11.0,22.0,7.9,10.5,6.5,6.9,130,240,1.1,2.5,0.30,2.10,25,75,90,155,-,-,2021,Tributary Streams - Burhidihing At Margherita
2038,RIVER RANGIT AT TRIVENI,SIKKIM,11.0,25.0,7.0,10.0,6.5,7.2,165,255,1.3,2.5,0.30,2.40,30,85,100,190,-,-,2021,Tributary Streams - Burhidihing At Margherita
