year,code,station,state,section_title,pH,conductivity_uScm,BOD_mg_L,DO_mg_L,nitrate_mg_L,waterbody,date
2016,1484,ALKANANDA B/C MANDAKINI AT RUDRA PRAYAG,UTTARAKHAND,Ganga,,,,,,MANDAKINI,2016-06-30
2016,1485,MANDAKINI B/C ALKALNADA AT RUDRAPRAYAG,UTTARAKHAND,Ganga,,,,,,ALKALNADA,2016-06-30
2016,1486,ALKANANDA A/C MANDAKINI AT RUDRAPRAYAG,UTTARAKHAND,Ganga,,,,,,MANDAKINI,2016-06-30
2016,1487,ALKANANDA B/C TO BHAGIRATHI AT DEVPRAYAG,UTTARAKHAND,Ganga,,,,,,BHAGIRATHI,2016-06-30
2016,1488,BHAGIRATHI B/C WITH ALAKNANDA AT DEVPRAYAG,UTTARAKHAND,Ganga,,,,,,ALAKNANDA,2016-06-30
2016,1489,ALKANANDA A/C WITH BHAGIRATHI AT DEVPRAYAG,UTTARAKHAND,Ganga,,,,,,BHAGIRATHI,2016-06-30
2016,1060,GANGA AT RISHIKESH U/S,UTTARAKHAND,Ganga,,,,,,GANGA,2016-06-30
2016,2725,GANGA A/C OFSONG NEAR SATYANARAYAN TEMPLE D/S RAIWALA,UTTARAKHAND,Ganga,,,,,,OFSONG,2016-06-30
2016,2727,UPPER GANGA D/S ROORKEE,UTTARAKHAND,Ganga,,,,,,GANGA,2016-06-30
2016,1061,GANGA D/S HARIDWAR,UTTARAKHAND,Ganga,,,,,,GANGA,2016-06-30
2016,1062,GANGA AT GARHMUKTESHWAR,UTTAR PRADESH,Ganga,,,,,,GANGA,2016-06-30
2016,2488,GANGA U/S ANOOPSHAHAR,UTTAR PRADESH,Ganga,,,,,,GANGA,2016-06-30
2016,2489,GANGA D/S ANOOPSHAHAR,UTTAR PRADESH,Ganga,,,,,,GANGA,2016-06-30
2016,1145,GANGA AT NARORA (BULANDSAHAR),UTTAR PRADESH,Ganga,,,,,,GANGA,2016-06-30
2016,2490,"GANGA AT KACHHLA GHAT, ALIGARH",UTTAR PRADESH,Ganga,,,,,,GANGA,2016-06-30
2016,1063,GANGA U/S KANNAUJ (RAJGHAT),UTTAR PRADESH,Ganga,,,,,,GANGA,2016-06-30
2016,1066,GANGA D/S KANNAUJ,UTTAR PRADESH,Ganga,,,,,,GANGA,2016-06-30
2016,1146,GANGA AT BITHOOR (KANPUR),UTTAR PRADESH,Ganga,,,,,,GANGA,2016-06-30
2016,1067,GANGA U/S KANPUR (RANIGHAT),UTTAR PRADESH,Ganga,,,,,,GANGA,2016-06-30
2016,1068,GANGA D/S KANPUR (JAJMAU PUMPING STATION),UTTAR PRADESH,Ganga,,,,,,GANGA,2016-06-30
2016,1147,GANGA AT DALMAU (RAI BAREILLY),UTTAR PRADESH,Ganga,,,,,,GANGA,2016-06-30
2016,2498,"GANGA AT KALA KANKAR, RAEBARELI",UTTAR PRADESH,Ganga,,,,,,GANGA,2016-06-30
2016,1046,GANGA AT ALLAHABAD (RASOOLABAD),UTTAR PRADESH,Ganga,,,,,,GANGA,2016-06-30
2016,2487,"GANGA AT KADAGHAT, ALLAHABAD",UTTAR PRADESH,Ganga,,,,,,GANGA,2016-06-30
2016,1049,"GANGA AT ALLAHABAD D/S (SANGAM),",UTTAR PRADESH,Ganga,,,,,,GANGA,2016-06-30
2016,2485,"GANGA U/S, VINDHYACHAL, MIRZAPUR",UTTAR PRADESH,Ganga,,,,,,GANGA,2016-06-30
2016,2486,GANGA D/S MIRZAPUR,UTTAR PRADESH,Ganga,,,,,,GANGA,2016-06-30
2016,1070,GANGA U/S VARANASI (ASSIGHAT),UTTAR PRADESH,Ganga,,,,,,GANGA,2016-06-30
2016,1071,GANGA D/S VARANASI (MALVIYA BRIDGE),UTTAR PRADESH,Ganga,,,,,,GANGA,2016-06-30
2016,1073,GANGA AT TRIGHAT (GHAZIPUR),UTTAR PRADESH,Ganga,,,,,,GANGA,2016-06-30
2016,1074,GANGA AT BUXAR,BIHAR,Ganga,,,,,,GANGA,2016-06-30
2016,2551,"GANGA AT BUXAR, RAMREKHAGHAT",BIHAR,Ganga,,,,,,GANGA,2016-06-30
2016,1077,"GANGA U/S KHURJI, PATNA",BIHAR,Ganga,,,,,,GANGA,2016-06-30
2016,2564,"GANGA AT CONFLUENCE OF SONE DORIGANJ, CHAPRA",BIHAR,Ganga,,,,,,GANGA,2016-06-30
2016,2552,GANGA DARBHANGA GHAT AT PATNA,BIHAR,Ganga,,,,,,GHAT,2016-06-30
2016,1079,GANGA D/S PATNA (GANGA BRIDGE),BIHAR,Ganga,,,,,,GANGA,2016-06-30
2016,2555,"GANGA AT PUNPUN, PATNA",BIHAR,Ganga,,,,,,GANGA,2016-06-30
2016,2553,GANGA AT FATUHA,BIHAR,Ganga,,,,,,GANGA,2016-06-30
2016,1817,GANGA U/S MOKAMA,BIHAR,Ganga,,,,,,GANGA,2016-06-30
2016,1815,GANGA D/S MOKAMA,BIHAR,Ganga,,,,,,GANGA,2016-06-30
2016,1818,GANGA AT MUNGER,BIHAR,Ganga,,,,,,GANGA,2016-06-30
2016,2554,"GANGA AT SULTANGANJ, BHAGALPUR",BIHAR,Ganga,,,,,,GANGA,2016-06-30
2016,1819,GANGA AT BHAGALPUR,BIHAR,Ganga,,,,,,GANGA,2016-06-30
2016,1816,GANGA AT KAHALGAON,BIHAR,Ganga,,,,,,GANGA,2016-06-30
2016,3113,GANGA AT D/S BUXAR NEAR GANGA BRIDGE,BIHAR,Ganga,,,,,,GANGA,2016-06-30
2016,3114,GANGA NEAR DANAPUR (NEAR PIPA PUL),BIHAR,Ganga,,,,,,GANGA,2016-06-30
2016,3115,GANGA AT BARH,BIHAR,Ganga,,,,,,GANGA,2016-06-30
2016,3116,GANGA AT U/S MUNGER (NEAR INTAKE WELL ON GANGA),BIHAR,Ganga,,,,,,GANGA,2016-06-30
2016,3117,GANGA AT U/S SULATANGANJ,BIHAR,Ganga,,,,,,GANGA,2016-06-30
2016,3118,GANGA AT U/S BHAGALPUR,BIHAR,Ganga,,,,,,GANGA,2016-06-30
2016,3122,"GANGA AT MALSALAMI, PATNA",BIHAR,Ganga,,,,,,GANGA,2016-06-30
2016,3123,GANGA AT BARAHIA,BIHAR,Ganga,,,,,,GANGA,2016-06-30
2016,1059,GANGA AT RAJMAHAL,JHARKHAND,Ganga,,,,,,GANGA,2016-06-30
2016,1080,GANGA AT BAHARAMPORE,WEST BENGAL,Ganga,,,,,,GANGA,2016-06-30
2016,2511,"NABADIP ON GANGA,GHOSHPARA NEAR MONIPURGHAT",WEST BENGAL,Ganga,,,,,,GHOSHPARA,2016-06-30
2016,2506,"TRIBENI ON GANGA, NEAR BURNING GHAT",WEST BENGAL,Ganga,,,,,,Ganga,2016-06-30
2016,1054,GANGA AT PALTA,WEST BENGAL,Ganga,,,,,,GANGA,2016-06-30
2016,1472,GANGA AT SERAMPORE,WEST BENGAL,Ganga,,,,,,GANGA,2016-06-30
2016,1053,GANGA AT DAKSHINESHWAR,WEST BENGAL,Ganga,,,,,,GANGA,2016-06-30
2016,1471,GANGA AT HOWRAH-SHIVPUR,WEST BENGAL,Ganga,,,,,,GANGA,2016-06-30
2016,1470,GANGA AT GARDEN REACH,WEST BENGAL,Ganga,,,,,,GANGA,2016-06-30
2016,1052,GANGA AT ULUBERIA,WEST BENGAL,Ganga,,,,,,GANGA,2016-06-30
2016,1469,GANGA AT DIAMOND HARBOUR,WEST BENGAL,Ganga,,,,,,GANGA,2016-06-30
2016,1492,YAMUNA AT YAMUNOTRI,UTTARAKHAND,Yamuna,7.5,,0.0,8.8,0.0,YAMUNA,2016-06-30
2016,1493,YAMUNA AT HANUMANCHATTI,UTTARAKHAND,Yamuna,7.6,,0.0,8.6,0.0,YAMUNA,2016-06-30
2016,1494,YAMUNA U/S OF LAKHWAR DAM,UTTARAKHAND,Yamuna,8.2,,,8.6,0.0,YAMUNA,2016-06-30
2016,1490,YAMUNA AT U/S DAK PATTHAR,UTTARAKHAND,Yamuna,7.75,,1.0,8.4,0.0,YAMUNA,2016-06-30
2016,1553,nan,YAMUNA U/S PAONTA SAHIB HIMACHAL PRADESH,Yamuna,8.1,513.0,0.5,7.199999999999999,0.35,Yamuna,2016-06-30
2016,1554,nan,YAMUNA D/S PAONTA SAHIB HIMACHAL PRADESH,Yamuna,8.1,442.0,1.0,7.199999999999999,0.35,Yamuna,2016-06-30
2016,1117,YAMUNA AT HATHNIKUND,HARYANA,Yamuna,7.55,257.5,1.5,9.45,0.0,YAMUNA,2016-06-30
2016,1496,"YAMUNA AT KALANAUR, YAMUNA NAGAR",HARYANA,Yamuna,7.55,287.5,1.5,7.8999999999999995,0.0,YAMUNA,2016-06-30
2016,1119,YAMUNA AT SONEPAT,HARYANA,Yamuna,7.6,765.0,6.5,9.45,0.2,YAMUNA,2016-06-30
2016,1120,YAMUNA AT WAZIRABAD,DELHI,Yamuna,7.6,2037.0,5.0,9.3,0.0,YAMUNA,2016-06-30
2016,1121,YAMUNA AT NIZAMUDDIN,DELHI,Yamuna,7.5,1146.5,24.5,1.5,0.0,YAMUNA,2016-06-30
2016,1812,YAMUNA AT OKHLA A/M OF SHAHDARA DRAIN,DELHI,Yamuna,7.45,1092.0,35.5,0.8500000000000001,0.0,YAMUNA,2016-06-30
2016,1497,YAMUNA AT MAZAWALI,UTTAR PRADESH,Yamuna,7.8,1500.5,18.5,3.4,0.1,YAMUNA,2016-06-30
2016,2495,"YAMUNA AT KESIGHAT, VRINDAVAN",UTTAR PRADESH,Yamuna,7.3,1423.5,8.5,6.5,0.0,YAMUNA,2016-06-30
2016,1123,YAMUNA U/S MATHURA,UTTAR PRADESH,Yamuna,7.7,1195.0,17.5,3.2,0.8,YAMUNA,2016-06-30
2016,2494,"YAMUNA AT VISHRAMGHAT, MATHURA",UTTAR PRADESH,Yamuna,7.300000000000001,1425.5,6.0,4.0,0.0,YAMUNA,2016-06-30
2016,1124,YAMUNA D/S MATHURA,UTTAR PRADESH,Yamuna,7.8,1314.0,12.5,4.65,0.45,YAMUNA,2016-06-30
2016,1125,YAMUNA U/S AGRA,UTTAR PRADESH,Yamuna,7.6499999999999995,1342.5,16.0,11.05,0.9,YAMUNA,2016-06-30
2016,1126,YAMUNA D/S AGRA,UTTAR PRADESH,Yamuna,7.6,1432.5,18.5,9.55,0.8,YAMUNA,2016-06-30
2016,2493,YAMUNA AT SHAHPUR,UTTAR PRADESH,Yamuna,7.85,1405.0,7.0,6.199999999999999,0.0,YAMUNA,2016-06-30
2016,1498,YAMUNA AT BATESWAR,UTTAR PRADESH,Yamuna,7.6,1209.0,14.5,7.699999999999999,0.7,YAMUNA,2016-06-30
2016,1127,YAMUNA AT ETAWAH,UTTAR PRADESH,Yamuna,7.65,1205.0,10.5,8.0,1.15,YAMUNA,2016-06-30
2016,1499,"YAMUNA AT JUHIKA B/C WITH CHANBAL, ETAWAH",UTTAR PRADESH,Yamuna,7.5,2205.0,7.0,8.100000000000001,0.4,YAMUNA,2016-06-30
2016,1069,YAMUNA AT ALLAHABAD D/S (BALUA GHAT),UTTAR PRADESH,Yamuna,8.100000000000001,525.0,2.5,8.100000000000001,1.0,YAMUNA,2016-06-30
2016,2724,"SUSWA AT MOTHRAWALA, DEHRADUN",UTTARAKHAND,Suswa,7.85,,32.0,2.5,0.0,SUSWA,2016-06-30
2016,2728,GOLA AT HALDWANI,UTTARAKHAND,Suswa,7.550000000000001,225.0,1.3,7.4,0.0,GOLA,2016-06-30
2016,1064,RAMGANGA B/C AT KANNAUJ UTTAR PRADESH,nan,Suswa,7.7,458.0,5.05,7.5,0.35,Suswa,2016-06-30
2016,2497,"KALI EAST AT KHARKHODA-PARIKSHIT GARH ROAD, VILL. KOL, MEERUT",UTTAR PRADESH,Suswa,7.6,1365.0,62.0,,3.6,EAST,2016-06-30
