year,code,station,state,section_title,pH,conductivity_uScm,BOD_mg_L,DO_mg_L,nitrate_mg_L,waterbody,date
2018,2752,"SAMBA (BELOW NH-1A BRIDGE), BASANTAR US (R.H.S)",JAMMU & KASHMIR,Sutlej,8.600000000000001,444.0,2.0,7.5,1.19,Sutlej,2018-06-30
2018,2753,"SAMBA (AT CHAK MANGA GUJJAR BASANTAR)D/S(R.H.S.),",JAMMU & KASHMIR,Sutlej,7.9,2544.0,3.5,6.5,0.07500000000000001,Sutlej,2018-06-30
2018,2748,"L.H.S.(BELOW BRIDGE CHENAB), J&K",JAMMU & KASHMIR,Sutlej,7.75,174.5,0.95,8.5,0.275,Sutlej,2018-06-30
2018,2749,"BLIND CURVE SHAMSHAN GHAT (1.5 KM U/S FROM SPOT),",JAMMU & KASHMIR,Sutlej,7.8,174.5,0.9,8.65,0.28500000000000003,Sutlej,2018-06-30
2018,2750,"CHADRA GAON VIEW POINT(4 KM U/S FROM SPOT), J&K",JAMMU & KASHMIR,Sutlej,7.7,177.0,0.9,8.4,0.34500000000000003,Sutlej,2018-06-30
2018,2751,JAL PATAN MANDIR AFTER MEETING WITH MAIN DRAIN,JAMMU & KASHMIR,Sutlej,7.8,182.0,1.7,7.6000000000000005,3.24,Sutlej,2018-06-30
2018,2754,RIVER DEVAK UDHAMPUR(NEAR SHIV MANDIRD/S)L.H.S.,JAMMU & KASHMIR,Sutlej,7.8500000000000005,525.0,8.2,6.95,2.115,Sutlej,2018-06-30
2018,2757,"RIVER DEVAK AT UTTERBEHNI, J&K",JAMMU & KASHMIR,Sutlej,7.75,425.0,1.8,6.8,2.3,DEVAK,2018-06-30
2018,3278,LIDDER NALLAH AT LARIPORA,JAMMU & KASHMIR,Sutlej,7.75,145.0,0.6000000000000001,9.1,,NALLAH,2018-06-30
2018,3279,LIDDER NALLAH AT CLUB PARK,JAMMU & KASHMIR,Sutlej,7.8,177.5,0.75,9.100000000000001,,NALLAH,2018-06-30
2018,3280,LIDDER NALLAH AT BUS ADDA,JAMMU & KASHMIR,Sutlej,7.699999999999999,184.5,1.0,9.25,,NALLAH,2018-06-30
2018,3281,"LIDDER NALLAH AT YANEER, D/S OF PHALGUM",JAMMU & KASHMIR,Sutlej,7.95,123.5,0.85,9.0,,NALLAH,2018-06-30
2018,3282,"LIDDER NALLAH NERA BUMZOO, ANANTNAG",JAMMU & KASHMIR,Sutlej,8.05,162.0,1.05,9.25,,Sutlej,2018-06-30
2018,3283,SINDH RIVER AT SONAMARG U/S,JAMMU & KASHMIR,Sutlej,7.75,322.0,0.65,9.15,,AT SONAMARG,2018-06-30
2018,3284,SINDH RIVER AT SONAMARG D/S,JAMMU & KASHMIR,Sutlej,7.75,316.5,0.7,8.5,,AT SONAMARG,2018-06-30
2018,3285,SINDH RIVER AT WAIL BRIDGE,JAMMU & KASHMIR,Sutlej,7.75,230.5,1.0,8.45,,RIVER,2018-06-30
2018,3286,SINDH RIVER AT DUDERHAMA,JAMMU & KASHMIR,Sutlej,7.699999999999999,255.0,1.5,8.55,,RIVER,2018-06-30
2018,3287,"SINDH RIVER AT RANGIL, SRINAGAR",JAMMU & KASHMIR,Sutlej,7.9,250.0,1.05,8.35,,RIVER,2018-06-30
2018,2742,SHETALI LIFTING POINT NAGROTA(5KM U/S TAWI BRIDGE),JAMMU & KASHMIR,Sutlej,8.0,285.0,1.05,7.35,0.515,Sutlej,2018-06-30
2018,2743,BAGH-E-BAHU LIFTING POINT(1 KM U/S TAWI BRIDGE),JAMMU & KASHMIR,Sutlej,8.2,320.0,2.1,8.2,0.055,Sutlej,2018-06-30
2018,2744,"BELOW TAWI BRIDGE, J&K",JAMMU & KASHMIR,Sutlej,8.45,358.5,3.85,6.75,2.775,Sutlej,2018-06-30
2018,2746,"BELICHARANA(4KM D/S TAWI BRIDGE), J&K",JAMMU & KASHMIR,Sutlej,8.15,363.5,4.699999999999999,7.45,0.24,Sutlej,2018-06-30
2018,2745,"BAGHWATI NAGAR (2KM D/S TAWI BRIDGE), J&K",JAMMU & KASHMIR,Sutlej,8.3,490.0,1.0,8.1,0.04,Sutlej,2018-06-30
2018,2742,SHETALI LIFTING POINT NAGROTA(5KM U/S TAWI BRIDGE),JAMMU & KASHMIR,Sutlej,8.0,285.0,1.05,7.35,0.515,Sutlej,2018-06-30
2018,2743,BAGH-E-BAHU LIFTING POINT(1 KM U/S TAWI BRIDGE),JAMMU & KASHMIR,Sutlej,8.2,320.0,2.1,8.2,0.055,Sutlej,2018-06-30
2018,2744,"BELOW TAWI BRIDGE, J&K",JAMMU & KASHMIR,Sutlej,8.45,358.5,3.85,6.75,2.775,Sutlej,2018-06-30
2018,2745,"BAGHWATI NAGAR (2KM D/S TAWI BRIDGE), J&K",JAMMU & KASHMIR,Sutlej,8.3,490.0,1.0,8.1,0.04,Sutlej,2018-06-30
2018,2746,"BELICHARANA(4KM D/S TAWI BRIDGE), J&K",JAMMU & KASHMIR,Sutlej,8.15,363.5,4.699999999999999,7.45,0.24,Sutlej,2018-06-30
2018,2747,SURAJPUR CHATHA(10 KM D/S TAWI BRIDGE)BELOW BRIDGE,JAMMU & KASHMIR,Sutlej,8.100000000000001,349.0,1.8,7.4,0.22499999999999998,Sutlej,2018-06-30
2018,2758,"RIVER UJH AT DAM SITE(L.H.S.), KATHUA, J&K",JAMMU & KASHMIR,Sutlej,8.0,266.0,1.1,8.149999999999999,0.665,UJH,2018-06-30
2018,1491,BHAGIRATHI AT GANGOTARI,UTTARAKHAND,Ganga,7.1,110.0,,8.8,0.55,BHAGIRATHI,2018-06-30
2018,1485,MANDAKINI B/C ALAKLNADA AT RUDRAPRAYAG,UTTARAKHAND,Ganga,7.5,100.0,,9.3,0.3,ALAKLNADA,2018-06-30
2018,1484,ALAKNANDA B/C MANDAKINI AT RUDRA PRAYAG,UTTARAKHAND,Ganga,7.5,151.0,,9.100000000000001,0.2,MANDAKINI,2018-06-30
2018,1486,ALAKNANDA A/C MANDAKINI AT RUDRAPRAYAG,UTTARAKHAND,Ganga,7.65,145.0,1.0,9.2,,MANDAKINI,2018-06-30
2018,1488,BHAGIRATHI B/C WITH ALAKNANDA AT DEVPRAYAG,UTTARAKHAND,Ganga,7.699999999999999,154.0,,8.899999999999999,0.2,ALAKNANDA,2018-06-30
2018,1487,ALAKNANDA B/C TO BHAGIRATHI AT DEVPRAYAG,UTTARAKHAND,Ganga,7.65,145.0,,9.0,0.3,BHAGIRATHI,2018-06-30
2018,1489,ALAKNANDA A/C WITH BHAGIRATHI AT DEVPRAYAG,UTTARAKHAND,Ganga,7.6,152.0,,9.3,0.2,BHAGIRATHI,2018-06-30
2018,20048,SWARG-ASHRAM -1,UTTARAKHAND,Ganga,7.449999999999999,,10.0,,,Ganga,2018-06-30
2018,1060,GANGA AT RISHIKESH U/S,UTTARAKHAND,Ganga,7.55,,1.0,10.0,,GANGA,2018-06-30
2018,20049,LAKKAR GHAT-OXIDATION PONDS,UTTARAKHAND,Ganga,7.800000000000001,,33.0,,,Ganga,2018-06-30
2018,10147,RIVER GANGA D/S RISHIKESH,UTTARAKHAND,Ganga,7.65,,1.0,9.5,,GANGA,2018-06-30
2018,2725,"GANGA AT A/C OF RIVER SONG NEAR SATYANARAYAN TEMPLE D/S RAIWALA, DEHRADUN",UTTARAKHAND,Ganga,7.7,,1.1,8.9,,SONG,2018-06-30
2018,10148,RIVER GANGA AT HAR KI PAURI GHAT,UTTARAKHAND,Ganga,7.9,,1.0,9.4,,GANGA,2018-06-30
2018,1061,GANGA AT HARIDWAR D/S,UTTARAKHAND,Ganga,8.0,,1.1,9.6,,GANGA,2018-06-30
2018,20050,JAGJITPUR,UTTARAKHAND,Ganga,7.699999999999999,,10.4,,,Ganga,2018-06-30
2018,2727,UPPER GANGA RIVER D/S ROORKEE,UTTARAKHAND,Ganga,7.95,,1.0,8.899999999999999,,RIVER,2018-06-30
2018,10150,"MADHYA GANGA BARRAGE, BIJNORE",UTTAR PRADESH,Ganga,7.35,136.0,1.4,8.95,,Ganga,2018-06-30
2018,1062,GANGA AT GARHMUKTESHWAR,UTTAR PRADESH,Ganga,7.3,218.5,2.6500000000000004,8.1,0.56,GANGA,2018-06-30
2018,10149,GHARMUKTESHWAR,UTTAR PRADESH,Ganga,7.25,209.5,2.5,8.4,0.55,Ganga,2018-06-30
2018,2488,"GANGA U/S, ANOOPSHAHAR",UTTAR PRADESH,Ganga,7.3,236.0,2.2,8.5,0.5900000000000001,GANGA,2018-06-30
2018,2489,"GANGA D/S, ANOOPSHAHAR",UTTAR PRADESH,Ganga,7.449999999999999,237.0,2.2,8.65,0.49,GANGA,2018-06-30
2018,1145,GANGA AT NARORA (BULANDSAHAR),UTTAR PRADESH,Ganga,7.4,232.0,2.25,8.6,0.585,GANGA,2018-06-30
2018,2490,"GANGA AT KACHHLA GHAT, ALIGARH",UTTAR PRADESH,Ganga,7.3,234.0,2.25,8.7,0.51,GANGA,2018-06-30
2018,10151,FARRUKABAD,UTTAR PRADESH,Ganga,8.0,247.0,2.45,8.45,,Ganga,2018-06-30
2018,1063,GANGA AT KANNAUJ U/S (RAJGHAT),UTTAR PRADESH,Ganga,8.149999999999999,332.5,3.75,8.8,,GANGA,2018-06-30
2018,1066,GANGA AT KANNAUJ D/S,UTTAR PRADESH,Ganga,8.2,356.0,4.15,8.5,,GANGA,2018-06-30
2018,1146,GANGA AT BITHOOR (KANPUR),UTTAR PRADESH,Ganga,8.25,307.5,3.3,9.15,,GANGA,2018-06-30
2018,1067,GANGA AT KANPUR U/S (RANIGHAT),UTTAR PRADESH,Ganga,8.15,325.0,3.6500000000000004,8.8,,GANGA,2018-06-30
2018,10154,BATHING GHAT (BHARAOGHAT),UTTAR PRADESH,Ganga,8.15,318.0,3.5,8.95,,Ganga,2018-06-30
2018,10155,D/S SHUKLAGANJ,UTTAR PRADESH,Ganga,8.1,331.0,4.1,8.5,,Ganga,2018-06-30
2018,1068,GANGA AT KANPUR D/S (JAJMAU PUMPING STATION),UTTAR PRADESH,Ganga,7.95,395.0,6.35,6.550000000000001,,GANGA,2018-06-30
2018,10157,"BATHING GHAT, JAJMAU BRIDGE",UTTAR PRADESH,Ganga,8.05,350.0,5.2,7.65,,Ganga,2018-06-30
2018,1147,GANGA AT DALMAU (RAI BAREILLY),UTTAR PRADESH,Ganga,7.9,317.0,4.0,8.95,0.86,GANGA,2018-06-30
2018,2498,"GANGA AT KALA KANKAR, RAEBARELI",UTTAR PRADESH,Ganga,7.85,311.5,3.8000000000000003,9.0,0.8300000000000001,GANGA,2018-06-30
2018,1046,GANGA AT ALLAHABAD (RASOOLABAD),UTTAR PRADESH,Ganga,8.1,241.0,3.7,8.9,1.56,GANGA,2018-06-30
2018,2487,"GANGA AT KADAGHAT, ALLAHABAD",UTTAR PRADESH,Ganga,7.35,234.0,3.9000000000000004,8.65,1.6800000000000002,GANGA,2018-06-30
2018,1049,GANGA AT ALLAHABAD D/S (SANGAM),UTTAR PRADESH,Ganga,7.95,293.5,3.65,8.55,1.775,GANGA,2018-06-30
2018,10158,"RIVER GANGA A/C TAMSA, SIRSA, SON BARSA",UTTAR PRADESH,Ganga,8.149999999999999,276.5,3.2,8.5,1.58,Ganga,2018-06-30
2018,2485,"GANGA U/S, VINDHYACHAL, MIRZAPUR",UTTAR PRADESH,Ganga,8.2,425.5,2.95,7.95,0.805,GANGA,2018-06-30
2018,2486,"GANGA D/S, MIRZAPUR",UTTAR PRADESH,Ganga,8.1,432.0,3.15,7.6,0.905,GANGA,2018-06-30
2018,10153,RIVER GANGA AT CHUNAR,UTTAR PRADESH,Ganga,8.15,430.5,3.6,7.7,0.64,GANGA,2018-06-30
2018,1070,GANGA AT VARANASI U-S (ASSIGHAT),UTTAR PRADESH,Ganga,8.3,416.5,2.85,8.3,0.21000000000000002,GANGA,2018-06-30
2018,1071,GANGA AT VARANASI D-S (MALVIYA BRIDGE),UTTAR PRADESH,Ganga,8.2,477.0,5.15,6.949999999999999,0.335,GANGA,2018-06-30
2018,10152,"RIVER GANGA A/C GOMTI RIVER, BHUSAULA",UTTAR PRADESH,Ganga,8.35,425.0,3.5,8.05,0.255,Ganga,2018-06-30
2018,10156,"BATHING GHAT, GOLAGHAT",UTTAR PRADESH,Ganga,8.1,332.5,4.449999999999999,8.25,,Ganga,2018-06-30
2018,1073,GANGA AT TRIGHAT (GHAZIPUR),UTTAR PRADESH,Ganga,8.25,465.0,4.5,7.35,0.31,GANGA,2018-06-30
2018,1074,GANGA AT BUXAR,BIHAR,Ganga,7.6,430.5,1.9,8.7,0.425,GANGA,2018-06-30
2018,10113,RIVER GANGA AT U/S JAIL GHAT,BIHAR,Ganga,7.75,411.0,2.2,8.5,0.39,GANGA,2018-06-30
2018,2551,"GANGA AT BUXAR, RAMREKHAGHAT",BIHAR,Ganga,7.8,403.0,2.25,8.2,0.52,GANGA,2018-06-30
2018,3113,GANGA AT D/S BUXAR NEAR GANGA BRIDGE,BIHAR,Ganga,7.6499999999999995,419.5,2.15,8.3,0.395,GANGA,2018-06-30
2018,10131,RIVER GANGA AT U/S BARAHPUR BINDTOLI,BIHAR,Ganga,7.65,287.0,2.15,8.8,0.365,GANGA,2018-06-30
2018,10162,ARRAH-CHHAPRA ROAD BRIDGE (KOILWER BANURA-CHHAPRA),BIHAR,Ganga,7.8500000000000005,414.5,1.75,8.350000000000001,0.425,Ganga,2018-06-30
2018,2564,GANGA AT THE CONFLUENCE OF SONE RIVER DORIGANJ,BIHAR,Ganga,7.4,343.0,1.85,8.9,0.39499999999999996,GANGA,2018-06-30
2018,10114,RIVER GANGA AT D/S SARIKPUR,BIHAR,Ganga,7.75,321.5,2.05,8.75,0.39,GANGA,2018-06-30
2018,3114,GANGA NEAR DANAPUR (NEAR PIPA PUL),BIHAR,Ganga,7.6000000000000005,321.0,2.05,10.5,0.28,GANGA,2018-06-30
2018,1077,"GANGA AT KHURJI, PATNA U/S",BIHAR,Ganga,7.35,328.5,2.0,10.0,0.315,GANGA,2018-06-30
2018,2552,PATNA TO GANDHI GHAT/NIT GHAT,BIHAR,Ganga,7.300000000000001,354.0,2.35,9.9,1.175,Ganga,2018-06-30
2018,10115,RIVER GANGA AT BARKAGAON,BIHAR,Ganga,7.35,336.0,2.55,9.8,0.34,GANGA,2018-06-30
